"Subject" "Activity" "Domain" "Component" "Sensor" "Signal" "Stats" "Direction" "Value"
5 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.983
5 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.974
5 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.979
5 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.95
5 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.954
6 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.888
6 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.989
6 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.986
6 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.978
6 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.954
6 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.959
7 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.914
7 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.957
7 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.988
7 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.98
7 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.965
7 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.933
8 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.919
8 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.967
8 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.988
8 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.975
8 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.946
8 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.927
9 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.922
9 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.955
9 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.989
9 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.981
9 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.952
9 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.954
10 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.955
10 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.973
10 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.991
10 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.974
10 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.939
10 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.959
11 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.98
11 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.988
11 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.995
11 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.981
11 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.954
11 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.953
12 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.936
12 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.985
12 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.985
12 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.979
12 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.96
12 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.96
13 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.958
13 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.981
13 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.992
13 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.973
13 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.953
13 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.946
14 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.862
14 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.976
14 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.972
14 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.975
14 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.919
14 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.929
15 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.962
15 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.983
15 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.988
15 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.978
15 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.943
15 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.953
16 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.964
16 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.98
16 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.985
16 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.982
16 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.958
16 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.948
17 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.961
17 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.99
17 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.986
17 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.981
17 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.95
17 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.949
18 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.983
18 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.994
18 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.994
18 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.983
18 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.96
18 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.962
19 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.959
19 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.969
19 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.992
19 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.97
19 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.9
19 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.916
20 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.929
20 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.986
20 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.982
20 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.97
20 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.94
20 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.931
21 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.946
21 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.993
21 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.983
21 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.97
21 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.94
21 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.941
22 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.929
22 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.972
22 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.993
22 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.97
22 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.941
22 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.941
23 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.948
23 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.985
23 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.985
23 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.977
23 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.951
23 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.933
24 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.96
24 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.99
24 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.992
24 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.983
24 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.962
24 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.962
25 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.83
25 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.989
25 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.993
25 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.979
25 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.964
25 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.951
26 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.944
26 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.965
26 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.993
26 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.98
26 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.963
26 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.962
27 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.971
27 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.982
27 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.994
27 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.98
27 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.947
27 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.956
28 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.971
28 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.989
28 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.99
28 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.977
28 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.957
28 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.945
29 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.973
29 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.985
29 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.997
29 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.978
29 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.942
29 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.954
30 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.98
30 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.978
30 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.996
30 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.98
30 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.959
30 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "X" -0.954
1 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.908
1 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.936
1 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.981
1 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.971
1 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.937
1 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.953
2 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.988
2 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.957
2 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.974
2 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.972
2 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.94
2 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.924
3 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.981
3 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.904
3 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.957
3 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.962
3 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.946
3 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.91
4 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.97
4 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.933
4 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.918
4 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.968
4 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.932
4 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.923
5 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.986
5 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.94
5 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.932
5 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.962
5 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.912
5 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.901
6 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.959
6 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.961
6 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.968
6 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.964
6 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.934
6 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.913
7 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.956
7 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.945
7 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.966
7 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.969
7 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.953
7 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.94
8 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.958
8 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.937
8 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.959
8 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.957
8 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.942
8 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.931
9 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.97
9 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.946
9 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.973
9 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.971
9 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.936
9 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.901
10 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.967
10 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.936
10 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.975
10 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.971
10 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.937
10 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.937
11 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.991
11 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.95
11 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.981
11 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.966
11 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.926
11 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.924
12 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.974
12 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.964
12 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.97
12 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.965
12 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.943
12 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.941
13 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.976
13 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.951
13 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.975
13 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.961
13 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.929
13 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.922
14 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.949
14 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.95
14 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.966
14 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.954
14 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.921
14 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.907
15 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.986
15 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.944
15 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.966
15 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.971
15 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.926
15 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.928
16 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.966
16 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.968
16 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.981
16 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.974
16 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.955
16 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.934
17 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.961
17 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.967
17 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.976
17 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.969
17 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.947
17 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.916
18 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.994
18 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.984
18 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.981
18 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.975
18 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.933
18 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.942
19 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.987
19 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.97
19 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.971
19 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.959
19 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.918
19 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.901
20 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.976
20 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.967
20 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.957
20 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.962
20 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.909
20 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.925
21 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.984
21 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.979
21 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.978
21 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.964
21 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.94
21 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.942
22 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.959
22 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.954
22 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.971
22 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.964
22 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.946
22 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.942
23 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.983
23 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.961
23 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.985
23 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.967
23 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.939
23 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.91
24 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.993
24 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.972
24 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.968
24 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.963
24 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.941
24 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.917
25 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.644
25 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.963
25 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.981
25 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.965
25 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.938
25 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.932
26 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.988
26 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.949
26 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.967
26 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.969
26 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.935
26 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.938
27 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.994
27 "SITTING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.983
27 "STANDING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.98
27 "WALKING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.974
27 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.935
27 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.948
28 "LAYING" "Time" "Gravity" "Accelerometer" "" "STD" "Y" -0.97
